"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2275","amazon-essentials-drawstring-short-xx-large","una sorpresa","intro","comodi mi piace il calavo un po basso e comodo bella struttura non leggero giusto",2023-08-10,5,"verified purchase"
"2276","amazon-essentials-drawstring-short-xx-large","schnelle lieferung ware top","ma","schnelle lieferung ware top",2024-02-18,5,"verified purchase"
"2277","amazon-essentials-drawstring-short-xx-large","perfect  cotton swim shorts","abatos","these are quite honestly a perfect pair of swim shorts  cotton is extremely rare to find these days and im very thankful to have found a high quality pair of cotton swim shorts these fit as expected and have a bit of stretch in the waist with a draw string to boot which is both stylish and functional in the event the elastic starts to wear down these shorts rest just above the knee a great length for swim trunks the shorts are also colour accurate to the photos advertisedi fully recommend these shorts and will personally be buying more of them whenever i need more swim trunkstake care",2020-06-09,5,"verified purchase"
"2278","amazon-essentials-drawstring-short-xx-large","la talla corresponde con un xl espaola","explorador de amazon","el tallaje corresponde a una xl estndar espaola es cmodo y se ajusta perfectamente a la cintura sin caerse aparenta valer ms de lo que cuesta quizs un color demasiado atrevido pero eso ya es una cuestin de gustos",2023-04-15,5,"verified purchase"
"2279","amazon-essentials-drawstring-short-xx-large","ben fatti leggeri ma abbondanti e di vestibilit particolare","mr gray","portando la taglia  ho preso lil pantaloncino  risultato essere nonostante lelastico in vita abbondante probabilmente ci voleva la m ma dato che veste su di me un po strano di cavallo come se fosse stretto e basso ma non lo  ho preferito tenermi questa taglia e stringere il cordoncino e non restituirli dato che mi servivano per forza in quarantena da quasi un mese in casa  scoppiato il caldo e giravo in mutandene ho presi due uno rosso e laltro verdecolori conformi allannuncio cotone leggero buone le cuciture e rifiniture ed il cordoncino lavati hanno conservato misure e colorepagati sui  luno onestamente non li ricomprerei in giro se ne trovano a prezzi decisamente pi bassi anche se di qualit inferiore ma con migliore vestibilitpoi magari sul vostro fisico si adattano meglio da provare e nel caso restituireciao",2021-07-04,5,"verified purchase"
"2280","amazon-essentials-drawstring-short-xx-large","good fit comfy great price","mr gray","the drawstring feature is nice and the waistband is comfortable the pockets are on the smaller side but good enough to hold an iphone there are two things i dont love about these but i can live with the first is that they have faded slightly with only a few washes they still look good but definitely lighter than when i bought them second when you have something in your pocket and bump into something you can kinda see the outline of that object the corner of my phone looks embedded into the shorts happens with jeans too hope that made sense anyways would still buy again",2022-07-15,3,"verified purchase"
"2281","amazon-essentials-drawstring-short-xx-large","ist halt gnstig","jannis","zwar passt die hose mir sehr gut aber das material ist schon sehr gnstig und sehr dnnberall vorallem in den taschen sind lose fden",2021-10-31,4,"verified purchase"
"2282","amazon-essentials-drawstring-short-xx-large","tallaje espaol","papa pitufo  gru","es tallaje europeo gnero muy bueno",2023-09-26,3,"verified purchase"
"2283","amazon-essentials-drawstring-short-xx-large",NA,NA,NA,2023-09-19,3,"verified purchase"
"2284","amazon-essentials-drawstring-short-xx-large","bon produiit","hugonenq","utile pour ne rien faire",2023-07-13,5,"verified purchase"
"2285","amazon-essentials-drawstring-short-xx-large","muy satisfecha","andrea","fue una compra para mi novio y me sorprendi la calidad de la tela es algodn grueso no transparenta es cmodo y fresco volvera a pedirlo",2023-10-14,5,"verified purchase"
"2286","amazon-essentials-drawstring-short-xx-large","its is a very good and comfortable walk short","mehmet","i love this walk short",2024-02-11,5,"verified purchase"
"2287","amazon-essentials-drawstring-short-xx-large","appearance","amazon customer","colour fades after a couple of washes leaving patches of faded areas",2023-11-22,5,"verified purchase"
"2288","amazon-essentials-drawstring-short-xx-large","nicelooking nicelymade but cut wrong for any type of physical activity","jh","i tried these in l and xl  i wear a  waist and the l fit nicely  xl was too large but the drawstring corrects that nicely  i like the material the color they look nice and seem wellmade but they are not cut for any type of physical activity at all  stooping or raising a knee causes the crotch of the shorts to go where it shouldnt go and the knees hang up on your knees with no stretch and no slip  you get half way into a crouch and are bound up  i have a normal proportional build no extremes so its not like im trying to fit a big butt or big gut where it wont go  price would be very good if they had worked out",2023-07-29,3,"verified purchase"
"2289","amazon-essentials-drawstring-short-xx-large","buen articulo por el precio","juan carlos acosta","buen articulo por el precio me quedo perfecto el xxl",2023-10-23,3,"verified purchase"
"2290","amazon-essentials-drawstring-short-xx-large",NA,NA,NA,2023-08-21,5,"verified purchase"
"2291","amazon-essentials-drawstring-short-xx-large","ottimo rapporto qualitprezzo","catblack","molto comodi e leggeri la taglia  conforme per misure li uso principalmente per compere casa e fuori le cuciture reggono le chiavi e il portafogli senza essere tagliate li consiglio",2023-07-26,4,"verified purchase"
"2292","amazon-essentials-drawstring-short-xx-large","good quality","stu","plenty of room",2023-09-28,5,"verified purchase"
"2293","amazon-essentials-drawstring-short-xx-large","trs correct","client damazon","bonjourbonne qualit du produit pour un prix abordableon est trs  laise  le porter  ce nest pas du slim",2023-11-25,4,"verified purchase"
"2294","amazon-essentials-drawstring-short-xx-large","very good","xt","the quality is good and the size was also accurate",2023-09-08,4,"verified purchase"
"2295","amazon-essentials-drawstring-short-xx-large","tolle hosen","roland waider"," verschiedene farben bestellt schade das ich nicht gleich mehr bestellt habetolle hosen gute qualitt und dafr absolut gerechtfertigter preisbestellt fr einen heien urlaub im sdenperfekt",2023-07-29,5,"verified purchase"
"2296","amazon-essentials-drawstring-short-xx-large","buena calidad","amazon customer","los shorts funcionan bien y han mantenido su color despus de algunas lavadas vienen bastante amplios tanto de cintura como el corte si les gusta algo ms fitted buscara alguna otra opcin",2023-09-29,5,"verified purchase"
"2297","amazon-essentials-drawstring-short-xx-large","great value","roy eaton","i have a couple of pairs of these shorts in grey  navy and find them decently priced a tidy fit and comfortable they also wash well and tumble dry without undue creasing great for casual wear around and about",2023-09-22,3,"verified purchase"
"2298","amazon-essentials-drawstring-short-xx-large","belle matire","rodstewart","cest une belle matire il y a une ceinture ficelle mais a taille grand prenez au moins une taille en dessous",2023-02-23,5,"verified purchase"
"2299","amazon-essentials-drawstring-short-xx-large","gute und solide verarbeitung","jrgen","die hose fllt leider etwas zu gro aus ist aber gerade noch akzeptabel so dass rcksendung nicht erforderlich war",2023-10-13,5,"verified purchase"
"2300","amazon-essentials-drawstring-short-xx-large","size down","amazon customer","these shorts were way bigger then expectedoriginally ordered a large for my  son  lb    pant and they were even falling off my husband  pant size down",2023-08-16,4,"verified purchase"
"2301","shorts-brief-training-black-white","ausgezeichnet","angela silveira","super bequem",2020-01-12,4,"verified purchase"
"2302","shorts-brief-training-black-white","gut","amazon kunde","gut",2019-08-01,5,"verified purchase"
"2303","shorts-brief-training-black-white","guter stoff","manuel luis domingos","ich wollte zwar eine hose ohne netz drinnen aber merke das diese wrmer hlt gute passende hose",2023-12-07,5,"verified purchase"
"2304","shorts-brief-training-black-white","gute sportkleidung","uk","alles gut nur eine rechnung wre super gut und essentiell",2020-05-25,5,"verified purchase"
"2305","shorts-brief-training-black-white","eine sporthose die passt","myworld","passt angenehm zu tragen mehr brauch ich dazu auch nicht sagen ",2023-09-03,4,"verified purchase"
"2306","shorts-brief-training-black-white","sehr zufrieden","guido","ich bin mit der hose wirklich sehr zufriedendas preisleistungsverhltnis stimmt die qualitt ist gut und die hose passt wie angegossenein kleiner nachteil ist jedoch dass die hose keine taschen hat das hatte ich vor der bestellung nicht bemerkt",2020-11-17,5,"verified purchase"
