"","prod_name","title","reviewer","review","date","ratings","type_of_purchase"
"2171","Wrangler-Authentics-Premium-Cargo-Anthracite","I feel Bad","Mic","I ordered these shorts and this is on them the shorts had two different labels of size on them.  I did like the style weight and quality.  but due to the label I got a size wayyyyy to big.  I returned them.  Now mind you I am buying new shorts because of a very nice weight loss.  So I ordered another pair I got the size I ordered but those are to big also.  I returned those also.  So I feel guilty buying and returning all of these shorts and I like everyone read the reviews and saw people talking about the size difference issue.  So I purchased a different brand and honestly style 2 sizes smaller than what my original shorts and they fit nice.  I do plan on ordering these shorts in the future.  They were simple to return.  In Arizona I want a light weight short and cargo is my gig so if that is what you are looking for buy these.  Just in your correct size.","Reviewed in the United States on 25 April 2021","4.5 out of 5 stars","Verified Purchase"
"2172","Wrangler-Authentics-Premium-Cargo-Anthracite","Perfect fit","Godsown1","First time trying the Try before you buy programWorked out great for me. Pants are great able to wear all day without pants heading southThanks Amazon","Reviewed in the United States on 1 July 2023","5.0 out of 5 stars","Verified Purchase"
"2173","Wrangler-Authentics-Premium-Cargo-Anthracite","Annual Christmas present for BF","Amazon Customer","These are my bfs favorite shorts, I order a pair every year for him. Going on 4 this year.","Reviewed in the United States on 19 August 2023","5.0 out of 5 stars","Verified Purchase"
"2174","Wrangler-Authentics-Premium-Cargo-Anthracite","Grease spots","LowBrassMan","Arrived quickly, however item had multiple grease stains and white scuff mark. Not sure if it will wash out.","Reviewed in the United States on 10 February 2024","5.0 out of 5 stars","Verified Purchase"
"2175","Wrangler-Authentics-Premium-Cargo-Anthracite","Comfortable,  good fit, looks great.","LowBrassMan","Just as good as they used to be.","Reviewed in the United States on 7 September 2023","2.0 out of 5 stars","Verified Purchase"
"2176","Wrangler-Authentics-Premium-Cargo-Anthracite","Nice shorts, but those pockets!","Legend","I bought these cargo shorts because I wanted ""cargo shorts."" You know: the military look without all that bothersome drilling, marching, and shooting. (A fashion victory!)Is that a banana in my pocket? YES! And an orange. And a pocket comb. And an extra set of keys. And my sunglasses! (Totally prepared now!)How many times have you been in a restaurant, and thought, ""Man! I wish I'd brought my own jar of mayonnaise?""That's what I wanted! MY OWN JAR OF MAYONNAISE!But that's not what I got. I got ""(4) cargo-flap pockets,"" NONE OF WHICH will hold a jar of mayo. Nor my cell-phone, unless I put it in sideways, and even then it wants to jump out because the pocket is just barely deep enough for a sideways phone.Sorry, Wrangler, but whoever came up with this idea should be assigned to the company cafeteria, putting mayo in those little fold-out paper cups for people that want extra. These pockets are the ""smart car"" of cargo pockets: not big enough for anyone who needs them.The form and fit are nice. I would love to love these shorts. But they get an F for function. Look elsewhere for your mayo-smuggling needs...","Reviewed in the United States on 18 May 2019","2.0 out of 5 stars","Verified Purchase"
"2177","Wrangler-Authentics-Premium-Cargo-Anthracite","The shorts fit nicely and are on size.","Kindle Customer","The pocket configuration is stupid. Tiny pockets that wont fit anything. The large pockets are horizontal rather than vertical. There is no pocket suitable for a phone. They Iook smart but are less than functional. I won't be buying anymore of these.","Reviewed in the United States on 8 August 2023","5.0 out of 5 stars","Verified Purchase"
"2178","Wrangler-Authentics-Premium-Cargo-Anthracite","Very comfortable","Archfeld","I wore these to a baseball game on a very hot day and they were very comfortable. Fit is a little large, but not too much that a belt can't handle. I'd buy these again.","Reviewed in the United States on 26 June 2023","3.0 out of 5 stars","Verified Purchase"
"2179","Wrangler-Authentics-Premium-Cargo-Anthracite","Those pockets...","Jeremiah","Nice cargo shorts, for the shorts. ""The Cargo"" part is nearly useless. Too many tiny pockets that won't hold anything useful. My cell does fit sideways in one of the pockets but anything in the regular pocket, in my case...keys, will bang against the phone and it just doesn't ride very well. Cell also fits in another pocket but the flap won't close, an accident waiting to happen. Do the people who design these things actually wear them? Ever? I gave 4 stars because I can't give 3.5. Fix the pockets & I'll maybe give them a 4.5 or 5.","Reviewed in the United States on 16 July 2022","3.0 out of 5 stars","Verified Purchase"
"2180","Wrangler-Authentics-Premium-Cargo-Anthracite","Good shorts","Amazon Customer","I've been using wrangler pants for ages, thought I'd try out the shorts. They are the same exact fit and they actually have more pockets! Good for farm work or gardening, camping, etc.","Reviewed in Canada on 29 July 2023","5.0 out of 5 stars","Verified Purchase"
"2181","Wrangler-Authentics-Premium-Cargo-Anthracite","Comfortable shorts","Sean J","Good quality and comfortable to wear.  Fit well and is holding up great.","Reviewed in the United States on 4 August 2023","4.5 out of 5 stars","Verified Purchase"
"2182","Wrangler-Authentics-Premium-Cargo-Anthracite","Fit, look and comfort","Jim","Shorts fit perfectly and are comfortable.  Recommend them.","Reviewed in the United States on 15 August 2023","5.0 out of 5 stars","Verified Purchase"
"2183","Wrangler-Authentics-Premium-Cargo-Anthracite","Stated Size is Correct!","hhz808","The quality of the shorts was as expected, perhaps even a little better.  The only issue I have is with the reviews on the size:  several reviewers said the shorts came larger than their stated size.  Based upon those reviews, having a waistline btw 32-33”, I opted to buy a pair size 32.  Upon delivery, I found that it truly was a size 32 and therefore snugger than I wanted.  I should’ve done as I originally planned and bought a size 33.  So I ordered another pair, size 33, and it fits just right.Otherwise, I am satisfied with the quality and fit of the shorts. Their length comes right above my knees, which is just what I wanted, instead of ending higher as seems to be in vogue nowadays based upon other shorts I’ve recently bought.  As others have noted, the shorts ride low just above your hips, not on your waist; this exacerbated the waistline fit issue re the first pair I bought.  But overall, I am happy with the shorts, especially the size 33 pair!  Great value for the $$!","Reviewed in the United States on 18 May 2019","5.0 out of 5 stars","Verified Purchase"
"2184","Wrangler-Authentics-Premium-Cargo-Anthracite","good product  bad AMAZON.CA shipping","Amazon Customer","shorts fit greatbad opened package when recievedyes just a open package no wrapping over plastic bagshipped and delivered by AMAZON.CAdont ship clothes by AMAZON.CA shipping","Reviewed in Canada on 19 June 2023","4.0 out of 5 stars","Verified Purchase"
"2185","Wrangler-Authentics-Premium-Cargo-Anthracite","Super comfortable","Neil","Super comfortable. Nice fit. I bought these for work shorts, but nice enough to wear out to any casual event.","Reviewed in Canada on 6 August 2023","3.0 out of 5 stars","Verified Purchase"
"2186","Wrangler-Authentics-Premium-Cargo-Anthracite","given that these are a beautifully crafted product from Wrangler","Harpoon","I'm only giving these cargo shorts because they don't come even close to standard sizing for Wrangler, much less for any other major brand. The kind customer who've advised buying a size or two SMALLER were!/are Dead Spot-On in the advice being given. I thank you all for the timely advice. If these ran true to size I would have given these shirts a 5 star review. As these a a tremendous value for the money, given that these are a beautifully crafted product from Wrangler. These are my third color order and received within three weeks and order 2 sizes down have resulted in the exact same fit in all three cases. I normally wear 33 or 34's, depending on the brand, but these fit more like 33.5's than outright 34's. Not biggie, just so you know! One minor caveat, at least to me, these shirts have two stacked pockets stacked vertically on either along with front/side slash pockets and two back flap pockets. All are secured by two strios of Velcro, save the slash pockets. The problem, again, fairly minor is that nobe of any of these pockets are what I would consider deep  for items like a large smartphone, etc","Reviewed in the United States on 22 September 2016","5.0 out of 5 stars","Verified Purchase"
"2187","Wrangler-Authentics-Premium-Cargo-Anthracite","Too long","Diana Bechtel","The item was true to waist size but the product was well below the knees unlike the picture that showed the short lenght above the knees.","Reviewed in the United States on 14 June 2023","4.0 out of 5 stars","Verified Purchase"
"2188","Wrangler-Authentics-Premium-Cargo-Anthracite","Cargo pockets","Ray Steffen","The “cargo” pockets have been divided into too many small rather useless pockets.","Reviewed in the United States on 11 August 2023","3.0 out of 5 stars","Verified Purchase"
"2189","Wrangler-Authentics-Premium-Cargo-Anthracite","Good....not great","Amazon Customer","Good price. Fabric is light weight and soft/comfortable, but tears easily because of light fabric. Too many small pockets, would rather have one large cargo pocket than multiple small ones. Overall good casual shorts, probably not as good for work. 34"" waist fits as expected.","Reviewed in Canada on 20 August 2022","3.0 out of 5 stars","Verified Purchase"
"2190","Wrangler-Authentics-Premium-Cargo-Anthracite","Wrangler. Enough said.","jim conway","Fits right. Right price.","Reviewed in the United States on 31 July 2023","4.0 out of 5 stars","Verified Purchase"
"2191","Wrangler-Authentics-Premium-Cargo-Anthracite","good fit","Love to shop","good fit, described perfect","Reviewed in the United States on 3 August 2023","4.5 out of 5 stars","Verified Purchase"
"2192","Wrangler-Authentics-Premium-Cargo-Anthracite","Fits larger than advertised size, but otherwise nice looking short.","Orcatrainer","Fits larger than advertised. I usually wear 48 waist shorts and ordered a 48, but when the short arrived, it was way too big for me. So, returned the 48 and ordered a 46 instead, and then it was a perfect fit.Short looks nice and of a good quality too. Love all the useful side pockets. Will definitely buy again from the same brand.","Reviewed in the United States on 19 July 2022","5.0 out of 5 stars","Verified Purchase"
"2193","Wrangler-Authentics-Premium-Cargo-Anthracite","Sturdy!","Orcatrainer","These take a beating in a salt water climate and stand up to the test","Reviewed in the United States on 3 July 2023","4.0 out of 5 stars","Verified Purchase"
"2194","Wrangler-Authentics-Premium-Cargo-Anthracite","XXL (fits to size)","Coffee lover","Nice looking cargos waste& inseams perfect ,color spot on very happy with purchase","Reviewed in the United States on 10 June 2023","4.0 out of 5 stars","Verified Purchase"
"2195","Wrangler-Authentics-Premium-Cargo-Anthracite","Más o menos","Mark W.","Yo uso talla 32, lo pedí en mi talla y viene reducido, no me quedó y lo regalé","Reviewed in Mexico on 3 September 2023","5.0 out of 5 stars","Verified Purchase"
"2196","Wrangler-Authentics-Premium-Cargo-Anthracite","as advertised","José M.","perfect /im 300 lbs / hard to find shorts/ these work perfect/","Reviewed in the United States on 19 December 2022","5.0 out of 5 stars","Verified Purchase"
"2197","Wrangler-Authentics-Premium-Cargo-Anthracite","Good quality zipper.","Amazon Customer","Not a big fan of the Velcro pockets. In the pockets could be a lot bigger the cargo pockets. Side pockets are plenty deep but cargo pockets are not big enough in my opinion.","Reviewed in the United States on 2 September 2022","3.0 out of 5 stars","Verified Purchase"
"2198","Wrangler-Authentics-Premium-Cargo-Anthracite","viene reducida la talla","Allan","Talla reducida","Reviewed in Mexico on 21 April 2023","4.0 out of 5 stars","Verified Purchase"
